Country,State,City,Station,Monitering Board,Latitude,Longitude,Pollutant_id,Pollutant_min,Pollutant_max,Pollutant_avg,AQI range,Concern level
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru  ", KSPCB,12.990328,77.5431385,PM10,50,57,52,86.48275862,Satisfactory
India,Gujarat,Rajkot,"Mavdi, Rajkot  ", Nexteng Enviro ,22.248853,70.776774,PM2.5,50,248,103,241.9655172,Poor
India,Karnataka,Dharwad,"Kalabhavan, Dharwad  ", KSPCB,15.459706,75.008381,CO,50,84,69,128.3103448,Moderate
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur  ", RSPCB,26.9502929,75.730943,PM2.5,50,277,158,329.3953488,Very Poor
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad  ", JSPCB,23.80569,86.44268,PM2.5,51,224,94,211.2413793,Poor
India,Maharashtra,Akola,"Ramdaspeth, Akola  ", MPCB,20.719516,77.000253,PM10,51,276,92,204.4137931,Poor
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi  ", DPCC,28.611281,77.237738,NO2,51,171,84,179.5172414,Moderate
India,Maharashtra,Nashik,"Gangapur Road, Nashik  ", MPCB,20.0073285,73.7762427,PM10,51,176,102,238.5517241,Poor
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad  ", TSPCB,17.470431,78.566959,PM2.5,51,446,93,207.8275862,Poor
India,Delhi,Delhi,"Nehru Nagar, Delhi  ", DPCC,28.56789,77.250515,NO2,51,110,67,121.4827586,Moderate
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati  ", MPCB,20.939198,77.765701,PM2.5,51,89,71,135.137931,Moderate
India,Maharashtra,Jalna,"Old MIDC, Jalna  ", MPCB,19.854616,75.905894,PM10,52,314,99,228.3103448,Poor
India,Maharashtra,Amravati,"Shivneri Colony, Amravati  ", MPCB,20.9402359,77.7895248,PM2.5,52,99,68,124.8965517,Moderate
India,Maharashtra,Mumbai,"Byculla, Mumbai  ", BMC,18.9767,72.838,CO,52,107,58,96.62068966,Satisfactory
India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai  ", MPCB,19.008751,73.01662,NO2,52,54,53,88.17241379,Satisfactory
India,Delhi,Delhi,"Mandir Marg, Delhi  ", DPCC,28.636429,77.201067,NO2,52,100,72,138.5517241,Moderate
India,Maharashtra,Kalyan,"Khadakpada, Kalyan  ", MPCB,19.25292,73.142019,PM10,52,155,95,214.6551724,Poor
India,Maharashtra,Pune,"Katraj Dairy, Pune  ", MPCB,18.45445,73.854155,PM2.5,52,92,65,114.6551724,Moderate
India,Punjab,Bathinda,"Hardev Nagar, Bathinda  ", PPCB,30.233011,74.907758,CO,52,81,79,162.4482759,Moderate
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer  ", RSPCB,26.912329,70.909168,OZONE,52,95,82,172.6896552,Moderate
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru  ", KSPCB,13.377516,77.099072,CO,52,54,54,89.86206897,Satisfactory
India,Rajasthan,Churu,"Subash Chowk, Churu  ", RSPCB,28.296139,74.961696,PM2.5,52,404,210,369.3023256,Very Poor
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur  ", UPPCB,26.4703136,80.3229863,NO2,52,56,54,89.86206897,Satisfactory
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly  ", UPPCB,28.359581,79.414455,CO,52,64,56,93.24137931,Satisfactory
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut  ", UPPCB,28.999264,77.7590354,PM10,52,190,108,259.0344828,Poor
India,Delhi,Delhi,"Shadipur, Delhi  ", CPCB,28.6514781,77.1473105,CO,52,109,71,135.137931,Moderate
India,Maharashtra,Mumbai,"Byculla, Mumbai  ", BMC,18.9767,72.838,NO2,52,114,85,182.9310345,Moderate
India,Delhi,Delhi,"Lodhi Road, Delhi  ", IMD,28.5918245,77.2273074,CO,52,81,63,107.8275862,Moderate
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga  ", KSPCB,13.94,75.555917,OZONE,52,75,66,118.0689655,Moderate
India,Kerala,Thrissur,"Corporation Ground, Thrissur  ", Kerala PCB,10.5324,76.2159,PM2.5,52,71,59,98.31034483,Satisfactory
India,Odisha,Talcher,"Talcher Coalfields,Talcher  ", OSPCB,20.9360711,85.1707021,PM10,52,375,142,317.1162791,Very Poor
India,Telangana,Hyderabad,"Somajiguda, Hyderabad  ", TSPCB,17.417094,78.457437,PM2.5,52,68,63,107.8275862,Moderate
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad  ", UPPCB,28.849399,78.742362,PM10,52,105,77,155.6206897,Moderate
India,Haryana,Fatehabad,"Huda Sector, Fatehabad  ", HSPCB,29.503664,75.467934,OZONE,53,64,60,100,Satisfactory
India,Maharashtra,Pune,"Bhosari, Pune  ", IITM,18.640051,73.848956,PM2.5,53,276,156,327.8604651,Very Poor
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur  ", UPPCB,28.725645,77.749675,PM2.5,53,212,99,228.3103448,Poor
India,West_Bengal,Howrah,"Ghusuri, Howrah  ", WBPCB,22.611968,88.347422,CO,53,115,61,101,Moderate
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon  ", MPCB,21.001264,75.565602,PM10,53,148,98,224.8965517,Poor
India,Punjab,Jalandhar,"Civil Line, Jalandhar  ", PPCB,31.321907,75.578914,PM2.5,53,124,87,189.7586207,Moderate
India,Uttar_Pradesh,Agra,"Rohta, Agra  ", UPPCB,27.106972,78.000111,PM10,53,181,108,259.0344828,Poor
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja  ", UPPCB,28.2348927,77.8683002,PM10,53,167,94,211.2413793,Poor
India,Assam,Guwahati,"Railway Colony, Guwahati  ", PCBA,26.181742,91.78063,PM2.5,53,394,273,409.746988,Severe
India,Delhi,Delhi,"Shadipur, Delhi  ", CPCB,28.6514781,77.1473105,NO2,53,114,71,135.137931,Moderate
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad  ", MPCB,19.863756,75.321188,PM2.5,53,156,98,224.8965517,Poor
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl  ", Mizoram PCB,23.7176342,92.7192841,PM10,53,56,55,91.55172414,Satisfactory
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata  ", WBPCB,22.627847,88.380669,CO,53,109,60,100,Satisfactory
India,Haryana,Ambala,"Patti Mehar, Ambala  ", HSPCB,30.379589,76.778328,PM10,53,114,70,131.7241379,Moderate
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad  ", IITM,22.977134,72.553024,NO2,53,137,80,165.862069,Moderate
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram  ", IMD,28.422681,77.148944,PM2.5,53,309,183,348.5813953,Very Poor
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur  ", RSPCB,27.215415,77.50873,PM2.5,53,112,74,145.3793103,Moderate
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai  ", TNPCB,11.258242,77.552761,PM10,53,99,77,155.6206897,Moderate
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur  ", TNPCB,10.7654824,79.1389968,PM10,53,73,62,104.4137931,Moderate
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad  ", UPPCB,28.88528,78.7388,PM2.5,53,144,92,204.4137931,Poor
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam  ", IPCA Lab,23.331731,75.045981,PM10,53,142,112,272.6896552,Poor
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol  ", WBPCB,23.616515,87.119133,CO,53,95,62,104.4137931,Moderate
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala  ", APPCB,13.67,79.35,PM2.5,54,268,172,340.1395349,Very Poor
India,Bihar,Siwan,"Chitragupta Nagar, Siwan  ", BSPCB,26.2271665,84.3570427,PM10,54,109,78,159.0344828,Moderate
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh  ", HSPCB,28.6701,76.9254,PM2.5,54,308,187,351.6511628,Very Poor
India,Haryana,Palwal,"Shyam Nagar, Palwal  ", HSPCB,28.1485564,77.3320667,PM10,54,73,62,104.4137931,Moderate
India,Punjab,Khanna,"Kalal Majra, Khanna  ", PPCB,30.736056,76.209694,PM10,54,112,91,201,Poor
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala  ", APPCB,13.67,79.35,PM10,54,135,106,252.2068966,Poor
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal  ", CECB,22.118125,83.140608,PM10,54,190,79,162.4482759,Moderate
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi  ", DPCC,28.58028,77.233829,CO,54,105,79,162.4482759,Moderate
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram  ", Kerala PCB,8.5149093,76.9435879,PM10,54,102,74,145.3793103,Moderate
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja  ", UPPCB,28.2348927,77.8683002,CO,54,67,57,94.93103448,Satisfactory
India,Bihar,Katihar,"Mirchaibari, Katihar  ", BSPCB,25.560083,87.553265,CO,54,78,66,118.0689655,Moderate
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl  ", Mizoram PCB,23.7176342,92.7192841,PM2.5,54,60,57,94.93103448,Satisfactory
India,TamilNadu,Chennai,"Manali Village, Chennai  ", TNPCB,13.1662,80.2584,PM10,54,110,83,176.1034483,Moderate
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad  ", UPPCB,28.856664,78.772638,PM2.5,54,101,82,172.6896552,Moderate
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera  ",  HSPCB,28.2068,76.7997,CO,54,102,89,196.5862069,Moderate
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata  ", WBPCB,22.51106,88.35142,CO,54,126,68,124.8965517,Moderate
India,Bihar,Rajgir,"Dangi Tola, Rajgir  ", BSPCB,25.0328,85.41948,CO,55,103,89,196.5862069,Moderate
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh)  ", HSPCB,27.9002,76.9938,PM2.5,55,119,86,186.3448276,Moderate
India,Odisha,Balasore,"Kalidaspur, Balasore  ", OSPCB,21.51161,86.89088,PM2.5,55,240,156,327.8604651,Very Poor
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra  ", UPPCB,27.19865833,78.00598056,PM2.5,55,265,98,224.8965517,Poor
India,Kerala,Eloor,"Udyogamandal, Eloor  ", Kerala PCB,10.073232,76.302765,PM10,55,97,77,155.6206897,Moderate
India,Rajasthan,Bikaner,"MM Ground, Bikaner  ", RSPCB,28.018792,73.292658,PM2.5,55,317,180,346.2790698,Very Poor
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar  ", UPPCB,29.4723508,77.7194031,PM2.5,55,280,139,314.8139535,Very Poor
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada  ", APPCB,16.509717,80.612222,PM10,55,115,89,196.5862069,Moderate
India,Assam,Guwahati,"LGBI Airport, Guwahati  ", PCBA,26.10887,91.589544,PM10,55,151,121,301,Very Poor
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad  ", UPPCB,28.840739,78.697531,PM10,55,131,92,204.4137931,Poor
India,Maharashtra,Mumbai,"Mulund West, Mumbai  ", MPCB,19.175,72.9419,PM2.5,56,203,145,319.4186047,Very Poor
India,TamilNadu,Chennai,"Perungudi, Chennai  ", TNPCB,12.9533,80.2357,PM10,56,149,105,248.7931034,Poor
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh  ", PPCB,30.649961,76.331442,CO,56,114,100,231.7241379,Poor
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore  ", TNPCB,10.942451,76.978996,PM10,56,241,114,279.5172414,Poor
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar  ", RSPCB,24.588397,76.172782,NO2,56,92,69,128.3103448,Moderate
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram  ", Kerala PCB,8.5637,76.8865,PM10,56,117,84,179.5172414,Moderate
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas  ", MPPCB,22.9682591,76.064118,PM10,56,157,105,248.7931034,Poor
India,Maharashtra,Mumbai,"Sion, Mumbai  ", MPCB,19.047,72.8746,PM2.5,56,305,124,303.3023256,Very Poor
India,Punjab,Patiala,"Model Town, Patiala  ", PPCB,30.349388,76.366642,PM10,56,128,91,201,Poor
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad  ", IITM,23.076793,72.627874,PM2.5,56,93,80,165.862069,Moderate
India,Kerala,Kollam,"Polayathode, Kollam  ", Kerala PCB,8.8787,76.6073,PM2.5,56,218,129,307.1395349,Very Poor
India,Maharashtra,Pune,"Panchawati_Pashan, Pune  ", IITM,18.536457,73.805454,PM10,57,171,121,301,Very Poor
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh  ", RSPCB,24.892047,74.623527,PM2.5,57,293,165,334.7674419,Very Poor
India,Telangana,Hyderabad,"Kokapet, Hyderabad  ", TSPCB,17.393559,78.339194,PM2.5,57,71,63,107.8275862,Moderate
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas  ", MPPCB,22.9682591,76.064118,PM2.5,57,145,102,238.5517241,Poor
India,TamilNadu,Pudukottai,"SIPCOT Nathampannai, Pudukottai  ", TNPCB,10.423417,78.784889,PM10,57,159,105,248.7931034,Poor
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur  ", UPPCB,26.730136,83.433859,PM2.5,57,201,126,304.8372093,Very Poor
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur  ", RSPCB,26.699557,77.898881,CO,57,122,115,282.9310345,Poor
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore  ", TNPCB,10.942451,76.978996,PM2.5,57,381,172,340.1395349,Very Poor
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad  ", MPCB,19.8389439,75.244448,PM2.5,57,109,83,176.1034483,Moderate
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar  ", MPPCB,23.838586,78.759431,PM10,57,131,100,231.7241379,Poor
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram  ", TNPCB,9.36399,78.831977,PM10,57,102,73,141.9655172,Moderate
India,Bihar,Gaya,"Kareemganj, Gaya  ", BSPCB,24.792403,84.992416,PM2.5,58,187,100,231.7241379,Poor
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur  ", MPCB,16.6870449,74.2505872,PM10,58,108,92,204.4137931,Poor
India,Telangana,Hyderabad,"Central University, Hyderabad  ", TSPCB,17.460103,78.334361,PM10,58,84,71,135.137931,Moderate
India,Bihar,Begusarai,"Lohiyanagar, Begusarai  ", BSPCB,25.42742023,86.13886079,CO,58,74,66,118.0689655,Moderate
India,Gujarat,Rajkot,"Mavdi, Rajkot  ", Nexteng Enviro ,22.248853,70.776774,PM10,58,177,109,262.4482759,Poor
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru  ", KSPCB,12.938539,77.5901,PM2.5,58,140,102,238.5517241,Poor
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly  ", UPPCB,28.38910936,79.42963708,PM10,58,100,77,155.6206897,Moderate
India,Delhi,Delhi,"Patparganj, Delhi  ", DPCC,28.623763,77.287209,CO,58,110,88,193.1724138,Moderate
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal  ", MPPCB,23.210494,77.425409,PM2.5,58,127,88,193.1724138,Moderate
India,Maharashtra,Nashik,"MIDC Ambad, Nashik  ", MPCB,19.95022,73.73148,PM2.5,58,91,74,145.3793103,Moderate
India,Odisha,Cuttack,"CDA Area, Cuttack  ", OSPCB,20.48891,85.84768,PM2.5,58,240,158,329.3953488,Very Poor
India,Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur  ", RSPCB,26.031443,76.359327,PM2.5,58,327,138,314.0465116,Very Poor
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur  ", UPPCB,26.4703136,80.3229863,PM2.5,58,359,156,327.8604651,Very Poor
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa  ", APPCB,14.465052,78.824187,PM10,58,116,91,201,Poor
India,Maharashtra,Virar,"Bolinj, Virar  ", MPCB,19.445821,72.7988231,PM2.5,58,99,78,159.0344828,Moderate
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli  ", RSPCB,26.506177,77.025989,PM10,58,120,91,201,Poor
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi  ", UPPCB,25.3505986,82.9083074,NO2,58,63,60,100,Satisfactory
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada  ", APPCB,16.509717,80.612222,PM2.5,59,158,98,224.8965517,Poor
India,Bihar,Munger,"Town Hall, Munger  ", BSPCB,25.376776,86.471523,PM10,59,103,81,169.2758621,Moderate
India,Delhi,Delhi,"Pusa, Delhi  ", IMD,28.63611,77.173332,NO2,59,210,91,201,Poor
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur  ", WBPCB,23.508764,87.35444,PM10,59,132,94,211.2413793,Poor
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad  ", IITM,23.023389,72.515201,PM10,59,158,94,211.2413793,Poor
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur  ", RSPCB,27.215415,77.50873,PM10,59,129,89,196.5862069,Moderate
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut  ", UPPCB,28.9535882,77.7622941,PM10,59,205,128,306.372093,Very Poor
India,Delhi,Delhi,"North Campus, DU, Delhi  ", IMD,28.6573814,77.1585447,NO2,59,119,80,165.862069,Moderate
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur  ", BSPCB,25.251013,86.989001,PM10,59,127,98,224.8965517,Poor
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior  ", MPPCB,26.259242,78.216432,OZONE,59,102,89,196.5862069,Moderate
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun  ", APSPCB,27.103358,93.679645,PM10,59,500,186,350.8837209,Very Poor
India,Delhi,Delhi,"Wazirpur, Delhi  ", DPCC,28.699793,77.165453,CO,60,102,76,152.2068966,Moderate
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr  ", UPPCB,28.406963,77.849831,PM10,60,250,109,262.4482759,Poor
India,Bihar,Patna,"Govt. High School Shikarpur, Patna  ", BSPCB,25.592539,85.227158,CO,60,121,62,104.4137931,Moderate
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad  ", MPCB,19.8389439,75.244448,PM10,60,107,87,189.7586207,Moderate
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow  ", CPCB,26.83399722,80.8917361,PM2.5,60,162,119,296.5862069,Poor
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol  ", WBPCB,23.616515,87.119133,PM2.5,60,251,146,320.1860465,Very Poor
India,Maharashtra,Mumbai,"Powai, Mumbai  ", MPCB,19.1375,72.915056,PM2.5,60,110,80,165.862069,Moderate
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur  ", MPCB,16.7143745,74.2426398,PM10,60,117,78,159.0344828,Moderate
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore  ", WBPCB,22.7605581,88.3617589,PM2.5,60,130,96,218.0689655,Poor
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum  ", KSPCB,15.888653,74.541751,PM10,60,120,85,182.9310345,Moderate
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru  ", KSPCB,12.938539,77.5901,PM10,60,98,80,165.862069,Moderate
India,Odisha,Rourkela,"Raghunathpali, Rourkela  ", OSPCB,22.220833,84.809444,PM2.5,60,171,108,259.0344828,Poor
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut  ", UPPCB,29.06351,77.709723,PM10,60,197,104,245.3793103,Poor
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh  ", UKPCB,30.075911,78.2859547,OZONE,60,141,96,218.0689655,Poor
India,Delhi,Delhi,"Pusa, Delhi  ", IMD,28.63611,77.173332,PM2.5,61,325,192,355.4883721,Very Poor
India,Odisha,Rourkela,"Raghunathpali, Rourkela  ", OSPCB,22.220833,84.809444,PM10,61,176,112,272.6896552,Poor
India,Delhi,Delhi,"Jahangirpuri, Delhi  ", DPCC,28.73282,77.170633,NO2,61,152,121,301,Very Poor
India,Maharashtra,Boisar,"Khaira, Boisar  ", MPCB,19.786089,72.757971,PM2.5,61,106,85,182.9310345,Moderate
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut  ", UPPCB,28.9535882,77.7622941,PM2.5,61,316,179,345.5116279,Very Poor
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi  ", KSPCB,15.3714823,75.1160168,PM10,61,71,63,107.8275862,Moderate
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar  ", MPPCB,23.8640158,78.80289321,PM10,61,118,86,186.3448276,Moderate
India,Uttar_Pradesh,Agra,"Manoharpur, Agra  ", UPPCB,27.23711,78.01936,PM10,61,154,96,218.0689655,Poor
India,Bihar,Katihar,"Mirchaibari, Katihar  ", BSPCB,25.560083,87.553265,PM2.5,62,177,88,193.1724138,Moderate
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad  ", IITM,22.977134,72.553024,PM2.5,62,176,113,276.1034483,Poor
India,Rajasthan,Kota,"Nayapura, Kota  ", RSPCB,25.196024,75.855668,PM2.5,62,223,149,322.4883721,Very Poor
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol  ", WBPCB,23.697936,86.944395,PM10,62,171,103,241.9655172,Poor
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad  ", MPCB,19.87562,75.38731,PM2.5,62,137,99,228.3103448,Poor
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh)  ", HSPCB,27.9002,76.9938,PM10,62,115,95,214.6551724,Poor
India,Punjab,Amritsar,"Golden Temple, Amritsar  ", PPCB,31.62,74.876512,PM10,62,180,122,301.7674419,Very Poor
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur  ", RSPCB,26.9164092,75.7994901,PM10,62,157,109,262.4482759,Poor
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar  ", OSPCB,20.94185,86.1151,PM2.5,62,314,185,350.1162791,Very Poor
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah  ", BSPCB,26.80365,84.51954,CO,63,101,69,128.3103448,Moderate
India,Haryana,Kaithal,"Rishi Nagar, Kaithal  ", HSPCB,29.8006,76.4155,PM2.5,63,256,117,289.7586207,Poor
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar  ", MPCB,19.10122,74.73339,PM2.5,63,132,89,196.5862069,Moderate
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer  ", RSPCB,26.912329,70.909168,PM10,63,156,99,228.3103448,Poor
India,West_Bengal,Howrah,"Botanical Garden, Howrah  ", WBPCB,22.554954,88.292568,PM2.5,63,226,117,289.7586207,Poor
India,Kerala,Thrissur,"Corporation Ground, Thrissur  ", Kerala PCB,10.5324,76.2159,PM10,63,80,71,135.137931,Moderate
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal  ", MPPCB,23.264759,77.381568,PM2.5,63,133,87,189.7586207,Moderate
India,Maharashtra,Dhule,"Deopur, Dhule  ", MPCB,20.918946,74.776388,PM10,63,150,102,238.5517241,Poor
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan  ", MPCB,19.192056,72.9585188,PM2.5,63,149,104,245.3793103,Poor
India,TamilNadu,Chennai,"Arumbakkam, Chennai  ", TNPCB,13.0664,80.2112,PM10,63,159,111,269.2758621,Poor
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad  ", TSPCB,17.470431,78.566959,PM10,63,405,96,218.0689655,Poor
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa  ", APPCB,14.465052,78.824187,PM2.5,63,185,114,279.5172414,Poor
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi  ", MPCB,19.309073,73.057223,PM2.5,63,198,128,306.372093,Very Poor
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar  ", OSPCB,20.24079,85.836784,PM2.5,63,220,153,325.5581395,Very Poor
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad  ", TSPCB,17.585705,78.126199,PM2.5,63,89,77,155.6206897,Moderate
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur  ", OSPCB,22.265816,86.174829,PM10,63,119,89,196.5862069,Moderate
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati  ", MPCB,20.939198,77.765701,PM10,64,191,109,262.4482759,Poor
India,West_Bengal,Howrah,"Botanical Garden, Howrah  ", WBPCB,22.554954,88.292568,PM10,64,158,105,248.7931034,Poor
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur  ", MPCB,16.6870449,74.2505872,PM2.5,64,140,97,221.4827586,Poor
India,Rajasthan,Alwar,"Moti Doongri, Alwar  ", RSPCB,27.554793,76.611536,NO2,64,109,75,148.7931034,Moderate
India,Maharashtra,Mumbai,"Colaba, Mumbai  ", MPCB,18.91,72.82,CO,64,72,65,114.6551724,Moderate
India,Maharashtra,Mumbai,"Powai, Mumbai  ", MPCB,19.1375,72.915056,PM10,64,108,85,182.9310345,Moderate
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad  ", UPPCB,28.757294,77.278792,CO,64,124,124,303.3023256,Very Poor
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur  ", BSPCB,25.265194,87.012947,CO,65,82,72,138.5517241,Moderate
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh  ", RSPCB,24.892047,74.623527,PM10,65,232,121,301,Very Poor
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura  ", CECB,22.12665,83.483212,PM10,65,242,123,302.5348837,Very Poor
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore  ", MPPCB,22.431,75.5213,PM2.5,65,156,79,162.4482759,Moderate
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur  ", JMC,23.163174,79.973061,PM2.5,65,103,84,179.5172414,Moderate
India,Maharashtra,Dhule,"Deopur, Dhule  ", MPCB,20.918946,74.776388,PM2.5,65,301,117,289.7586207,Poor
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut  ", UPPCB,29.06351,77.709723,PM2.5,65,306,140,315.5813953,Very Poor
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri  ", HSPCB,28.593883,76.270653,PM10,65,372,186,350.8837209,Very Poor
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore  ", MPPCB,22.431,75.5213,PM10,65,138,96,218.0689655,Poor
India,Maharashtra,Nashik,"Pandav Nagari, Nashik  ", MPCB,19.9591346,73.7788008,PM2.5,65,109,88,193.1724138,Moderate
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi  ", TNPCB,8.816428,78.099039,PM10,65,94,80,165.862069,Moderate
India,Bihar,Gaya,"SFTI Kusdihra, Gaya  ", BSPCB,24.762518,84.982348,PM2.5,66,224,99,228.3103448,Poor
